name;src_file;src_line;total_ns;total_perc;counts;mean_ns;min_ns;max_ns;std_ns
system{name="bevy_sprite::text2d::update_text2d_layout"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;95649883;0.052570;37525;2548;892;9297674;48185.725889
system_commands{name="forgia_mode_roguelite::poi::sys_clear_poi_on_run_start"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2796977;0.001537;33826;82;50;50713;387.737450
system{name="forgia_enemy_nameplate::spawn_or_refresh_on_hit"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;18604811;0.010225;37525;495;150;108689;775.157079
plugin build{plugin="bevy_render::render_phase::BinnedRenderPhasePlugin<bevy_core_pipeline::core_3d::Opaque3d, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;1592531;0.000875;1;1592531;1592531;1592531;0.000000
system_commands{name="forgia_stage::floor_merge::sys_drain_merge_spawn_queue"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3237163;0.001779;37525;86;51;34174;297.153917
par_for_each{query="(bevy_ecs::entity::Entity, &bevy_camera::visibility::InheritedVisibility, &mut bevy_camera::visibility::ViewVisibility, core::option::Option<&bevy_camera::visibility::VisibilityClass>, core::option::Option<&bevy_camera::visibility::render_layers::RenderLayers>, core::option::Option<&bevy_camera::primitives::Aabb>, &bevy_transform::components::global_transform::GlobalTransform, bevy_ecs::query::fetch::Has<bevy_camera::visibility::NoFrustumCulling>, bevy_ecs::query::fetch::Has<bevy_camera::visibility::range::VisibilityRange>)" filter="()"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\query\state.rs;246;5960813358;3.276084;13398276;444;64;1718769;868.805453
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0173.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15362503;0.008443;6;2560417;176;15318680;6250252.665666
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0002.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;31930054;0.017549;11;2902732;120;16596372;6442735.018442
remove_collider;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\rapier3d-0.31.0\src\geometry\narrow_phase.rs;336;94689;0.000052;275;344;64;4951;521.111407
system{name="forgia_mode_roguelite::parcours_obstacles::sys_obstacle_push"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;34047318;0.018713;33826;1006;414;112229;1074.239027
plugin cleanup{plugin="forgia_rpg_data::dialogue::ForgiaDialoguePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
system{name="forgia_mode_roguelite::identity::sys_init_identity"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;428662;0.000236;1;428662;428662;428662;0.000000
system{name="bevy_post_process::bloom::upsampling_pipeline::prepare_upsampling_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10453607;0.005745;37525;278;79;23284;231.631857
system{name="forgia_mode_roguelite::ultimate_apply::sys_reset_ultimate_tech_stats"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;111;0.000000;1;111;111;111;0.000000
system{name="forgia_mode_roguelite::loot_room::sys_spin_portals"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;17519871;0.009629;33826;517;198;44913;506.024018
system{name="bevy_pbr::ssao::extract_ssao_settings"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;19842540;0.010906;37525;528;93;152366;888.084870
system_commands{name="forgia_mode_roguelite::toon_config::sys_apply_toon_settings"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2825214;0.001553;33826;83;50;17325;115.723598
system{name="forgia_observability::qa_bridge::sys_qa_health_bridge"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;41726777;0.022933;37525;1111;154;191529;1481.542085
system_commands{name="forgia_mode_roguelite::shockwave::sys_shockwave_input"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3783409;0.002079;33826;111;51;99810;737.710280
system{name="forgia_mode_roguelite::decor::sys_drain_decor_queue"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10203462;0.005608;33826;301;94;14361;168.517103
system{name="bevy_render::erased_render_asset::prepare_erased_assets<bevy_pbr::mesh_material::MeshMaterial3d<bevy_pbr::extended_material::ExtendedMaterial<bevy_pbr::pbr_material::StandardMaterial, bevy_pbr::decal::forward::ForwardDecalMaterialExt>>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;42029976;0.023100;37525;1120;473;156882;960.530878
system{name="forgia_mode_roguelite::shockwave::sys_tick_shockwave_cooldown"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7415692;0.004076;33826;219;85;43787;425.466924
system_commands{name="bevy_ui::accessibility::image_changed"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3875473;0.002130;37525;103;51;76227;520.467160
system{name="forgia_mode_roguelite::trempe::sys_write_trempe_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;11796494;0.006483;37525;314;84;130344;921.830652
plugin finish{plugin="forgia_secondary_motion::ForgiaSecondaryMotionPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;828;0.000000;1;828;828;828;0.000000
plugin cleanup{plugin="bevy_render::extract_resource::ExtractResourcePlugin<bevy_core_pipeline::tonemapping::TonemappingLuts>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;121;0.000000;1;121;121;121;0.000000
plugin build{plugin="bevy_pbr::medium::ScatteringMediumPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;246410;0.000135;1;246410;246410;246410;0.000000
system_commands{name="bevy_core_pipeline::fullscreen_material::init_pipeline<forgia_postprocess::toon::ToonSettings>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;5035;0.000003;1;5035;5035;5035;0.000000
system{name="forgia_debug::draw_overlay_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;17677138;0.009715;37525;471;103;121042;708.369696
system{name="bevy_sprite_render::mesh2d::material::extract_entities_needs_specialization<bevy_sprite_render::mesh2d::color_material::ColorMaterial>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;17553920;0.009648;37525;467;80;70421;509.774704
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/dungeon/floor_dirt.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;4735638;0.002603;4;1183909;273;4729008;2363399.620975
remove_joints_attached_to_rigid_body;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\rapier3d-0.31.0\src\dynamics\joint\multibody_joint\multibody_joint_set.rs;285;8778;0.000005;127;69;47;370;43.260837
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0317.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;17122993;0.009411;8;2140374;79;17086557;6039171.674714
node{name="bevy_render::render_graph::node::ViewNodeRunner<bevy_core_pipeline::upscaling::node::UpscalingNode>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;240;592039924;0.325387;112575;5259;396;443421;4114.879296
system{name="forgia_ai_arena_bot::tactical::write_bot_ai_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;12631504;0.006942;37525;336;112;129485;963.184835
system{name="forgia_mode_roguelite::boons_apply::sys_sync_player_health_guard"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;18605269;0.010226;33826;550;195;127449;839.139223
system_commands{name="bevy_render::extract_component::extract_components<bevy_render::gpu_readback::Readback>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;26668592;0.014657;37525;710;252;30746;284.615420
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_pbr::atmosphere::GpuAtmosphereSettings>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;11878;0.000007;1;11878;11878;11878;0.000000
system{name="bevy_gizmos::aabb::draw_aabbs"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;26411037;0.014516;37525;703;171;129360;772.462513
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0108.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15203813;0.008356;7;2171973;121;15149400;5722516.586050
system_commands{name="bevy_core_pipeline::skybox::prepare_skybox_bind_groups"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;85854356;0.047186;37525;2287;1099;52835;865.361359
system_commands{name="bevy_post_process::bloom::upsampling_pipeline::init_bloom_upscaling_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;899;0.000000;1;899;899;899;0.000000
node{name="bevy_render::render_graph::node::EmptyNode"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;240;44627361;0.024527;525350;84;50;88027;168.162702
system{name="forgia_observability::vram_sensor::sys_write_vram_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;22167386;0.012183;37525;590;79;515110;10342.829878
system{name="bevy_egui::input::write_ime_messages_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;15694506;0.008626;37525;418;151;56656;423.049305
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0337.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14884136;0.008180;6;2480689;138;14846029;6057756.728651
plugin build{plugin="forgia_ui_lib::shop_panel::ForgiaUiShopPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;5044;0.000003;1;5044;5044;5044;0.000000
system_commands{name="bevy_ui_render::extract_uinode_images"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3694038;0.002030;37525;98;51;34848;186.482084
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0067.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;16779914;0.009222;7;2397130;150;16733493;6321743.241667
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_anti_alias::fxaa::Fxaa>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;1434328;0.000788;1;1434328;1434328;1434328;0.000000
plugin finish{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_core_pipeline::tonemapping::DebandDither>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;51;0.000000;1;51;51;51;0.000000
plugin cleanup{plugin="forgia_prefab::ForgiaPrefabPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;54;0.000000;1;54;54;54;0.000000
plugin cleanup{plugin="forgia_skeleton_template::SkeletonTemplatePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
plugin cleanup{plugin="bevy_pbr::atmosphere::AtmospherePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;133;0.000000;1;133;133;133;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="models\\kaykit\\medieval_hexagon\\buildings\\red\\hexagons_medieval.png"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;3923499;0.002156;4;980874;260;3906608;1950495.530900
system{name="forgia_mode_roguelite::mushrooms::sys_init_mushroom_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2131973;0.001172;1;2131973;2131973;2131973;0.000000
plugin finish{plugin="forgia_core::ForgiaCorePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
system_commands{name="forgia_mode_roguelite::toon_config::sys_init_toon_genome"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3368;0.000002;1;3368;3368;3368;0.000000
system{name="bevy_asset::assets::Assets<bevy_pbr::pbr_material::StandardMaterial>::track_assets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;44267519;0.024330;37525;1179;105;1052062;12950.090336
plugin finish{plugin="bevy_pbr::decal::clustered::ClusteredDecalPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
command_buffer_generation_tasks;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\mod.rs;610;6275056943;3.448794;37525;167223;64382;57384677;594453.968925
schedule{name=PreStartup};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\schedule.rs;532;1249333;0.000687;1;1249333;1249333;1249333;0.000000
run_graph{name="SubGraphUi"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;121;316963002;0.174204;112575;2815;1103;97832;1282.325470
system{name="bevy_core_pipeline::experimental::mip_generation::create_downsample_depth_pipelines"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;9621605;0.005288;37525;256;87;27705;263.672491
system{name="bevy_ui_render::ui_texture_slice_pipeline::init_ui_texture_slice_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;198638;0.000109;1;198638;198638;198638;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0020.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;28238426;0.015520;14;2017030;74;14540730;5115676.938466
system{name="forgia_ui::sys_auto_start_when_warm"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;24036;0.000013;91;264;106;806;122.867589
system{name="forgia_juice_screen_flash::sync_screen_flash_tuning"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;14348217;0.007886;37525;382;113;374195;2132.874188
system_commands{name="forgia_mode_roguelite::merchant::sys_apply_purchase"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;5527347;0.003038;33826;163;55;166398;1257.459277
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0073.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15317238;0.008418;6;2552873;175;15260891;6225638.500896
plugin cleanup{plugin="bevy_render::extract_resource::ExtractResourcePlugin<bevy_pbr::material::DefaultOpaqueRendererMethod>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;56;0.000000;1;56;56;56;0.000000
plugin finish{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_pbr::deferred::PbrDeferredLightingDepthId>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;146;0.000000;1;146;146;146;0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/Gear_002.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;8343963;0.004586;6;1390660;341;8311649;3390585.017059
system_commands{name="forgia_worldgen::sys_load_registry"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1800;0.000001;1;1800;1800;1800;0.000000
plugin build{plugin="bevy_render::render_phase::SortedRenderPhasePlugin<bevy_core_pipeline::core_3d::Transmissive3d, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;338677;0.000186;1;338677;338677;338677;0.000000
system{name="forgia_mode_roguelite::defense::sys_write_shield_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;13538279;0.007441;33826;400;123;75162;741.563739
plugin finish{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_core_pipeline::skybox::Skybox>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;60;0.000000;1;60;60;60;0.000000
system{name="forgia_observability::entities_sensor::sys_write_entities_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;17653319;0.009702;37525;470;101;98937;616.670772
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_core_pipeline\\skybox\\skybox_prepass.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;82857;0.000046;2;41428;93;82764;58457.224712
node{name="bevy_render::render_graph::node::ViewNodeRunner<bevy_core_pipeline::fullscreen_material::FullscreenMaterialNode<forgia_postprocess::toon::ToonSettings>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;240;341130260;0.187486;67652;5042;62;169884;5407.290668
system{name="forgia_mode_roguelite::forge_shop::sys_forge_shop_cursor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6931894;0.003810;33826;204;62;13935;136.322013
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/Brazier_002.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;7971045;0.004381;5;1594209;377;7727660;3430133.596612
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0094.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15247849;0.008380;7;2178264;87;15204547;5744053.421705
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/kaykit/hexagon/neutral/building_destroyed.gltf"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;337255;0.000185;7;48179;77;202473;80017.394938
system_commands{name="bevy_state::state_scoped::despawn_entities_on_exit_state<forgia_core::states::AppMode>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2347011;0.001290;37526;62;50;99052;511.266904
system_commands{name="bevy_render::extract_component::extract_components<bevy_pbr::fog::DistanceFog>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;39076501;0.021477;37525;1041;213;86199;727.444406
system_commands{name="bevy_pbr::atmosphere::environment::init_atmosphere_probe_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1013;0.000001;1;1013;1013;1013;0.000000
system{name="forgia_ui::menu_video::menu_video_tick"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5723758;0.003146;37525;152;67;75832;409.062798
plugin finish;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;264;36402843;0.020007;1;36402843;36402843;36402843;0.000000
system{name="bevy_state::state_scoped::despawn_entities_on_exit_state<forgia_mode_roguelite::run::RunState>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;13940372;0.007662;37526;371;103;31885;233.095728
system_commands{name="bevy_pbr::atmosphere::environment::prepare_probe_textures"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3829196;0.002105;37525;102;50;7769;51.404132
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_damage::HitFeedbackTuning>>::asset_events"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;389;0.000000;1;389;389;389;0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/TowerBig_001.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;32099058;0.017642;5;6419811;180;32005732;14303009.625367
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_ui_lib::hud::barks::BarkGenome>>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3211572;0.001765;37525;85;53;17914;103.989436
system{name="forgia_mode_roguelite::poi::sys_clear_poi_on_run_start"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;17976868;0.009880;33826;531;174;68662;632.364627
plugin cleanup{plugin="bevy_render::render_asset::RenderAssetPlugin<bevy_render::storage::GpuShaderStorageBuffer>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;102;0.000000;1;102;102;102;0.000000
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_render\\view\\view.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14322290;0.007872;2;7161145;158;14322132;10127164.935377
plugin cleanup{plugin="forgia_mode_roguelite::forge_shop::RogueliteForgeShopPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;61;0.000000;1;61;61;61;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0164.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15495174;0.008516;7;2213596;109;15440377;5832466.219876
plugin build{plugin="bevy_render::render_phase::BinnedRenderPhasePlugin<bevy_core_pipeline::core_3d::AlphaMask3d, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;397242;0.000218;1;397242;397242;397242;0.000000
system{name="forgia_mode_roguelite::run::sys_end_run"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;11956608;0.006571;33826;353;110;78728;675.727492
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0328.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;20106809;0.011051;6;3351134;144;20053850;8182632.354480
